Year,Location,Area,Rainfall,Temperature,Soil type,Irrigation,Yeilds,Humidity,Crops,Price,Season
2007,Kasaragodu,177,3360.0,27.0,Light sandy,Spray,8.298041661371565,59.0,Groundnut,2134,Zaid
2008,Kasaragodu,51,3360.0,27.0,Light sandy,Spray,8.361708288575842,50.0,Groundnut,45186,Zaid
2009,Kasaragodu,173,3605.4,27.2,Light sandy,Spray,8.335191583433202,54.0,Groundnut,238542,Zaid
2010,Kasaragodu,201,3605.4,27.2,Light sandy,Spray,8.40737832540903,53.0,Groundnut,1516,Zaid
2011,Kasaragodu,206,2903.1,27.2,Light sandy,Spray,8.216088098632316,52.0,Groundnut,57259,Zaid
2012,Kasaragodu,243,2903.1,27.1,Light sandy,Spray,8.498010371999463,51.0,Groundnut,234779,Zaid
2013,Kasaragodu,123,2903.1,27.1,Light sandy,Spray,7.945201132412759,57.0,Groundnut,1493,Zaid
2014,Kasaragodu,82,2996.6,27.1,Light sandy,Spray,8.152774052744075,57.0,Groundnut,64409,Zaid
2015,Kasaragodu,74,2996.6,26.8,Light sandy,Spray,8.201934351194222,60.0,Groundnut,249978,Zaid
2016,Kasaragodu,18,2996.6,26.8,Heavy clay,Spray,5.976350909297934,57.0,Blackgram,637,Zaid
2017,Kasaragodu,37,3522.8,26.8,Heavy clay,Spray,5.123963979403259,57.0,Blackgram,43311,Zaid
2016,Kasaragodu,35,3522.8,37.0,Heavy clay,Spray,4.276666119016055,54.0,Blackgram,24848,Zaid
2017,Kasaragodu,5974,3522.8,37.0,Heavy clay,Spray,3.970291913552122,54.5,Blackgram,761,Zaid
2016,Kasaragodu,6631,3729.8,37.0,Heavy clay,Spray,12.655707737382812,56.6,Blackgram,45608,Zaid
2017,Kasaragodu,6705,3729.8,38.0,Heavy clay,Drip,7.931644021454311,55.5,Blackgram,234581,Zaid
2018,Kasaragodu,5876,3729.8,38.0,Heavy clay,Drip,7.335633981927201,58.5,Blackgram,646,Zaid
2013,Kasaragodu,326,2746.2,38.0,Heavy clay,Drip,7.4073177104694174,59.5,Blackgram,43562,Zaid
2014,Kasaragodu,6470,2746.2,39.0,Heavy clay,Drip,6.883462586413092,55.0,Blackgram,200000,Zaid
2015,Kasaragodu,6709,2746.2,39.0,Heavy clay,Drip,1.0986122886681098,53.0,Blackgram,4847,Zaid
2016,Kasaragodu,6186,3360.0,39.0,Heavy clay,Drip,6.729824070489475,53.5,Blackgram,51239,Zaid
2017,Kasaragodu,6503,3360.0,40.0,Heavy clay,Drip,6.693323668269949,52.5,Blackgram,216396,Zaid
2018,Kasaragodu,5220,3360.0,40.0,Heavy clay,Drip,6.78105762593618,56.0,Blackgram,2644,Zaid
2004,Kasaragodu,4677,3605.4,40.0,Heavy clay,Drip,6.647688373563329,59.5,Blackgram,44235,Zaid
2005,Kasaragodu,4803,3605.4,41.0,Heavy clay,Drip,5.981414211254481,55.0,Blackgram,203317,Zaid
2006,Kasaragodu,3739,3605.4,41.0,Heavy clay,Drip,5.236441962829949,53.0,Cashew,2134,Zaid
2007,Kasaragodu,3529,3512.4,41.0,Heavy clay,Drip,5.236441962829949,53.5,Cashew,45186,Zaid
2008,Kasaragodu,3649,3512.4,42.0,Heavy clay,Drip,4.804021044733257,52.5,Cashew,238542,Zaid
2009,Raichur,1374,3512.4,42.0,Heavy clay,Drip,4.6443908991413725,56.0,Cashew,1516,Zaid
2010,Raichur,933,3296.0,42.0,Heavy clay,Drip,4.276666119016055,57.0,Cashew,57259,Zaid
2011,Raichur,345,3550.0,43.0,Heavy clay,Drip,8.284504227258497,57.5,Cashew,234779,Zaid
2012,Raichur,29,3550.0,43.0,Heavy clay,Drip,8.354203562921775,57.0,Cashew,1493,Zaid
2004,Chikmangaluru,17512,3522.8,27.0,Dry sandy,Basin,2.6390573296152584,53.0,Coconut,45186,Zaid
2004,Chikmangaluru,17587,3522.8,27.0,Dry sandy,Basin,4.820281565605037,53.5,Coconut,238542,Zaid
2004,Chikmangaluru,17771,3522.8,27.0,Dry sandy,Basin,2.995732273553991,52.5,Coconut,1516,Zaid
2004,Chikmangaluru,17825,3729.8,27.0,Dry sandy,Basin,3.4965075614664802,56.0,Coconut,57259,Zaid
2004,Chikmangaluru,3147,3729.8,27.0,Dry sandy,Basin,2.1972245773362196,57.0,Coconut,234779,Zaid
2004,Chikmangaluru,2578,3729.8,27.2,Dry sandy,Basin,3.9318256327243257,57.5,Coconut,1493,Zaid
2004,Chikmangaluru,1591,2746.2,27.2,Dry sandy,Basin,2.3978952727983707,57.0,Coconut,64409,Zaid
2004,Chikmangaluru,1298,2746.2,27.2,Dry sandy,Basin,3.4011973816621555,55.0,Coconut,249978,Zaid
2004,Chikmangaluru,4,2746.2,27.0,Dry sandy,Basin,3.8066624897703196,56.0,Coconut,200000,Zaid
2004,Chikmangaluru,1122,3360.0,27.0,Dry sandy,Basin,3.5263605246161616,54.0,Coconut,4847,Zaid
2004,Chikmangaluru,917,3360.0,27.0,Dry sandy,Basin,2.70805020110221,58.0,Coconut,51239,Zaid
2004,Chikmangaluru,819,3360.0,27.0,Dry sandy,Basin,4.04305126783455,58.0,Coconut,216396,Zaid
2004,Chikmangaluru,619,3605.4,27.0,Dry sandy,Basin,3.295836866004329,59.0,Coconut,2644,Zaid
2004,Chikmangaluru,391,3605.4,27.0,Dry sandy,Basin,4.59511985013459,50.0,Coconut,44235,Zaid
2004,Chikmangaluru,211,3605.4,27.2,Dry sandy,Basin,1.3862943611198906,54.0,Coconut,203317,Zaid
2004,Chikmangaluru,153,3512.4,27.2,Dry sandy,Basin,10.97913822956689,53.0,Coconut,2134,Zaid
2004,Chikmangaluru,111,3512.4,27.2,Dry sandy,Basin,10.99839297927291,52.0,Coconut,45186,Zaid
2004,Chikmangaluru,76,3512.4,27.1,Dry sandy,Basin,11.010877868015744,51.0,Coconut,238542,Zaid
2004,Chikmangaluru,53,3296.0,27.1,Dry sandy,Basin,11.020708946078292,57.0,Coconut,1516,Zaid
2004,Chikmangaluru,2688,3296.0,27.1,Dry sandy,Basin,13.343405522309883,57.0,Coconut,57259,Zaid
2004,Chikmangaluru,2311,3296.0,26.8,Dry sandy,Basin,11.05887392193842,60.0,Coconut,234779,Zaid
2004,Chikmangaluru,2188,3550.0,26.8,Dry sandy,Basin,11.065575297488545,57.0,Coconut,1493,Zaid
2004,Chikmangaluru,1998,3550.0,26.8,Dry sandy,Basin,11.208178613891855,57.0,Coconut,64409,Zaid
2004,Chikmangaluru,2006,3550.0,37.0,Dry sandy,Basin,11.681967572206347,54.0,Coconut,249978,Zaid
2004,Chikmangaluru,2034,3654.0,37.0,Dry sandy,Basin,11.776312283374274,54.5,Coconut,637,Zaid
2004,Chikmangaluru,2035,3654.0,37.0,Dry sandy,Basin,11.950470466541805,56.6,Coconut,43311,Zaid
2004,Chikmangaluru,2074,3654.0,38.0,Dry sandy,Basin,12.053736984226475,55.5,Coconut,24848,Zaid
2004,Chikmangaluru,2127,233.0,38.0,Dry sandy,Basin,12.058013375339232,58.5,Coconut,761,Zaid
2004,Chikmangaluru,2090,233.0,38.0,Dry sandy,Basin,12.089201693798758,59.5,Coconut,45608,Zaid
2004,Chikmangaluru,2059,233.0,39.0,Dry sandy,Basin,12.655707737382812,55.0,Coconut,234581,Zaid
2004,Chikmangaluru,2050,2903.1,39.0,Dry sandy,Basin,7.931644021454311,53.0,Coconut,646,Zaid
2004,Chikmangaluru,1865,2903.1,39.0,Dry sandy,Spray,7.335633981927201,53.5,Coconut,43562,Zaid
2004,Chikmangaluru,1841,2903.1,40.0,Dry sandy,Spray,7.4073177104694174,52.5,Coconut,200000,Zaid
2004,Chikmangaluru,1799,2996.6,40.0,Dry sandy,Spray,6.883462586413092,56.0,Coconut,4847,Zaid
2004,Chikmangaluru,1468,2996.6,40.0,Dry sandy,Spray,1.0986122886681098,57.0,Coconut,51239,Zaid
2004,Chikmangaluru,568,2996.6,41.0,Dry sandy,Spray,6.729824070489475,57.5,Coconut,216396,Zaid
2004,Chikmangaluru,407,3522.8,41.0,Dry sandy,Spray,6.693323668269949,57.0,Coconut,2644,Zaid
2004,Chikmangaluru,177,3522.8,41.0,Dry sandy,Spray,6.78105762593618,55.0,Coconut,44235,Zaid
2004,Chikmangaluru,51,3522.8,42.0,Dry sandy,Spray,6.647688373563329,56.0,Coconut,203317,Zaid
2004,Chikmangaluru,173,3729.8,42.0,Dry sandy,Spray,5.981414211254481,54.0,Coconut,2134,Zaid
2004,Chikmangaluru,201,3729.8,42.0,Dry sandy,Spray,5.236441962829949,58.0,Coconut,45186,Zaid
2004,Chikmangaluru,206,3729.8,43.0,Dry sandy,Spray,5.236441962829949,58.0,Coconut,238542,Zaid
2004,Chikmangaluru,243,2746.2,43.0,Dry sandy,Spray,4.804021044733257,59.0,Coconut,1516,Zaid
2004,Chikmangaluru,123,2746.2,27.0,Dry sandy,Spray,4.6443908991413725,50.0,Coconut,57259,Zaid
2004,Chikmangaluru,82,2746.2,27.0,Dry sandy,Spray,4.276666119016055,54.0,Coconut,234779,Zaid
2004,Chikmangaluru,74,3360.0,27.0,Dry sandy,Spray,8.284504227258497,53.0,Coconut,1493,Zaid
2004,Chikmangaluru,18,3360.0,27.0,Dry sandy,Spray,8.354203562921775,52.0,Coconut,64409,Zaid
2004,Chikmangaluru,37,3360.0,27.0,Dry sandy,Spray,8.098946748943339,51.0,Coconut,249978,Zaid
2004,Chikmangaluru,35,3605.4,27.0,Dry sandy,Spray,8.051659556841953,57.0,Coconut,637,Zaid
2004,Chikmangaluru,5974,3605.4,27.2,Dry sandy,Spray,8.138564737261632,57.0,Coconut,43311,Zaid
2004,Chikmangaluru,6631,3605.4,27.2,Dry sandy,Spray,8.268731832117737,60.0,Coconut,24848,Zaid
2004,Chikmangaluru,6705,3512.4,27.2,Dry sandy,Spray,8.298041661371565,57.0,Coconut,761,Zaid
2004,Chikmangaluru,5876,3512.4,27.0,Dry sandy,Spray,8.361708288575842,57.0,Coconut,45608,Zaid
2004,Chikmangaluru,326,3512.4,27.0,Dry sandy,Spray,8.335191583433202,54.0,Coconut,234581,Zaid
2004,Chikmangaluru,6470,3296.0,27.0,Laterite,Spray,8.40737832540903,54.5,Coconut,646,Zaid
2004,Chikmangaluru,6709,3296.0,27.0,Laterite,Spray,8.216088098632316,56.6,Coconut,43562,Zaid
2004,Chikmangaluru,6186,3296.0,27.0,Laterite,Spray,8.498010371999463,55.5,Coconut,200000,Zaid
2004,Chikmangaluru,6503,3550.0,27.0,Laterite,Spray,7.945201132412759,58.5,Coconut,4847,Zaid
2004,Chikmangaluru,5220,3550.0,27.2,Laterite,Spray,8.152774052744075,59.5,Coconut,51239,Zaid
2004,Chikmangaluru,4677,3550.0,27.2,Laterite,Spray,8.201934351194222,55.0,Coconut,216396,Zaid
2004,Chikmangaluru,1279,3654.0,27.2,Laterite,Spray,5.976350909297934,53.0,Coconut,2644,Zaid
2004,Chikmangaluru,13283,3654.0,27.1,Laterite,Spray,5.123963979403259,53.5,Coconut,44235,Zaid
2004,Chikmangaluru,52119,3654.0,27.1,Laterite,Spray,4.276666119016055,52.5,Coconut,203317,Zaid
2013,Chikmangaluru,725,233.0,27.1,Laterite,Spray,3.970291913552122,56.0,Coconut,2134,Zaid
2014,Chikmangaluru,12885,233.0,26.8,Laterite,Spray,2.5649493574615367,57.0,Coconut,45186,Zaid
2015,Chikmangaluru,51179,233.0,26.8,Laterite,Spray,3.9512437185814275,57.5,Coconut,238542,Zaid
2016,Chikmangaluru,468,234.0,26.8,Laterite,Spray,4.127134385045092,57.0,Coconut,1516,Zaid
2017,Chikmangaluru,11841,234.0,37.0,Laterite,Spray,4.219507705176107,55.0,Coconut,200000,Zaid
2018,Chikmangaluru,50975,234.0,37.0,Laterite,Spray,4.143134726391533,56.0,Coconut,4847,Zaid
2004,Chikmangaluru,206,3105.0,37.0,Laterite,Spray,3.4965075614664802,54.0,Coconut,51239,Zaid
2005,Chikmangaluru,10922,3105.0,38.0,Laterite,Spray,3.1354942159291497,58.0,Coconut,216396,Zaid
2006,Chikmangaluru,51390,3105.0,38.0,Laterite,Spray,3.258096538021482,58.0,Coconut,2644,Zaid
2007,Chikmangaluru,177,236.0,38.0,Laterite,Spray,1.6094379124341003,59.0,Coconut,44235,Zaid
2008,Chikmangaluru,10723,236.0,39.0,Laterite,Spray,2.302585092994046,50.0,Coconut,203317,Zaid
2009,Chikmangaluru,51709,2903.1,39.0,Laterite,Spray,2.5649493574615367,54.0,Coconut,2134,Zaid
2010,Chikmangaluru,146,2903.1,39.0,Laterite,Drip,7.644919344958857,53.0,Cocoa,45186,Zaid
2011,Hassan,10910,2903.1,40.0,Laterite,Drip,7.941295570906532,52.0,Cocoa,238542,Zaid
2012,Hassan,51355,2996.6,40.0,Laterite,Drip,6.7357800142423265,51.0,Cocoa,1516,Zaid
2013,Hassan,160,2996.6,40.0,Laterite,Drip,8.174984532943087,57.0,Cocoa,57259,Zaid
2014,Hassan,10912,2996.6,41.0,Laterite,Drip,4.700480365792417,57.0,Cocoa,234779,Zaid
2015,Hassan,51353,3522.8,41.0,Laterite,Drip,8.122371243406553,60.0,Cocoa,1493,Zaid
2016,Hassan,142,3522.8,41.0,Laterite,Drip,8.20849175174038,57.0,Coffee,64409,Zaid
2017,Hassan,10505,3522.8,42.0,Laterite,Drip,7.785305182539862,57.0,Coffee,249978,Zaid
2018,Hassan,51040,3729.8,42.0,Laterite,Drip,7.939515260662406,54.0,Coffee,637,Zaid
2004,Hassan,154,3729.8,42.0,Laterite,Drip,7.754481547470383,54.5,Coffee,43311,Zaid
2005,Hassan,10318,3729.8,43.0,Laterite,Drip,7.644440761556566,56.6,Coffee,24848,Zaid
2006,Hassan,48083,2746.2,27.0,Laterite,Drip,7.874358824729881,55.5,Coffee,761,Zaid
2007,Hassan,143,2746.2,27.0,Laterite,Drip,7.570443252057374,58.5,Coffee,45608,Zaid
2008,Hassan,9283,2746.2,27.0,Alluvial,Drip,7.534762657037537,59.5,Coffee,234581,Zaid
2009,Hassan,47200,3360.0,27.0,Alluvial,Drip,7.533158807455563,55.0,Coffee,646,Zaid
2010,Hassan,158,3360.0,27.0,Alluvial,Drip,11.759160347507835,53.0,Coffee,43562,Zaid
2011,Hassan,8982,3360.0,27.0,Alluvial,Drip,11.229779754319612,53.5,Coffee,200000,Zaid
2012,Hassan,46990,3605.4,27.0,Alluvial,Drip,10.280930344070526,52.5,Coffee,4847,Zaid
2013,Hassan,103,3605.4,27.0,Alluvial,Drip,7.550661243105336,56.0,Coffee,51239,Zaid
2014,Hassan,8239,3605.4,27.2,Alluvial,Drip,6.880384082186005,57.0,Coffee,216396,Zaid
2015,Hassan,44563,3512.4,27.2,Alluvial,Drip,6.774223886357614,57.5,Coffee,2644,Zaid
2016,Hassan,96,3512.4,27.2,Alluvial,Drip,6.385194398997726,57.0,Cardamum,44235,Zaid
2017,Hassan,6949,3512.4,27.0,Alluvial,Drip,6.762729506931879,55.0,Cardamum,203317,Zaid
2018,Hassan,44663,3296.0,27.0,Alluvial,Drip,8.589327789175437,56.0,Cardamum,2134,Zaid
2004,Hassan,110,3296.0,27.0,Alluvial,Drip,8.793308627496552,54.0,Cardamum,45186,Zaid
2005,Hassan,6824,3296.0,27.0,Alluvial,Drip,8.53856321715243,58.0,Cardamum,238542,Zaid
2006,Hassan,43013,3550.0,27.0,Alluvial,Drip,8.615951963439501,58.0,Cardamum,1516,Zaid
2007,Hassan,95,3550.0,27.0,Alluvial,Drip,8.499640032168648,59.0,Cardamum,57259,Zaid
2008,Hassan,6441,3550.0,27.2,Alluvial,Drip,8.25088114470065,50.0,Cardamum,234779,Zaid
2009,Hassan,4012,3654.0,27.2,Alluvial,Drip,1.6094379124341003,54.0,Cardamum,1493,Zaid
2010,Hassan,4877,3654.0,27.2,Alluvial,Drip,2.302585092994046,53.0,Cardamum,64409,Zaid
2011,Hassan,4930,3654.0,27.1,Alluvial,Drip,2.5649493574615367,52.0,Cardamum,249978,Zaid
2012,Hassan,4954,233.0,27.1,Alluvial,Drip,7.644919344958857,51.0,Cardamum,637,Zaid
2013,Hassan,5019,233.0,27.1,Alluvial,Drip,7.941295570906532,57.0,Cardamum,43311,Zaid
2014,Hassan,5127,233.0,26.8,Alluvial,Drip,6.7357800142423265,57.0,Cardamum,24848,Zaid
2015,Hassan,5174,2903.1,26.8,Alluvial,Drip,8.174984532943087,60.0,Cardamum,761,Zaid
2016,Hassan,5294,2903.1,27.1,Alluvial,Drip,4.700480365792417,57.0,Pepper,45608,Zaid
2017,Hassan,5474,2903.1,27.1,Alluvial,Drip,8.122371243406553,57.0,Pepper,234581,Kharif
2018,Hassan,5864,2996.6,26.8,Alluvial,Drip,8.20849175174038,54.0,Pepper,646,Kharif
2004,Hassan,7028,2996.6,26.8,Alluvial,Drip,7.785305182539862,54.5,Pepper,43562,Kharif
2005,Hassan,7403,2996.6,26.8,Alluvial,Drip,7.939515260662406,56.6,Pepper,200000,Kharif
2006,Hassan,7501,3522.8,37.0,Alluvial,Drip,7.754481547470383,55.5,Pepper,4847,Kharif
2007,Hassan,7714,3522.8,37.0,Alluvial,Drip,7.644440761556566,58.5,Pepper,51239,Kharif
2008,Hassan,7856,3522.8,37.0,Red,Drip,7.874358824729881,59.5,Pepper,216396,Kharif
2009,Hassan,32,3729.8,38.0,Red,Basin,7.570443252057374,55.0,Pepper,2644,Kharif
2010,Hassan,1,3729.8,38.0,Red,Basin,7.534762657037537,53.0,Pepper,44235,Kharif
2011,Hassan,30,3729.8,38.0,Red,Basin,7.533158807455563,53.5,Pepper,203317,Kharif
2012,Hassan,6,2746.2,39.0,Red,Basin,11.759160347507835,52.5,Pepper,2134,Kharif
2013,Hassan,15,2746.2,39.0,Red,Basin,11.229779754319612,56.0,Pepper,45186,Kharif
2014,Hassan,4,2746.2,39.0,Red,Basin,10.280930344070526,57.0,Pepper,238542,Kharif
2015,Hassan,39,3360.0,40.0,Red,Basin,7.550661243105336,57.5,Pepper,1516,Kharif
2016,Hassan,6,3360.0,40.0,Red,Basin,6.880384082186005,57.0,Arecanut,200000,Kharif
2017,Hassan,12,3360.0,40.0,Red,Basin,6.774223886357614,55.0,Arecanut,4847,Kharif
2018,Hassan,3,3605.4,41.0,Red,Basin,6.385194398997726,56.0,Arecanut,51239,Kharif
2004,Hassan,17,3605.4,41.0,Red,Basin,6.762729506931879,54.0,Arecanut,216396,Kharif
2005,Hassan,3,3605.4,41.0,Red,Basin,8.589327789175437,58.0,Arecanut,2644,Kharif
2006,Hassan,9,3512.4,42.0,Red,Basin,8.793308627496552,58.0,Arecanut,44235,Kharif
2007,Hassan,21,3512.4,42.0,Red,Basin,8.53856321715243,59.0,Arecanut,203317,Kharif
2008,Hassan,11,3512.4,27.0,Red,Basin,8.615951963439501,50.0,Arecanut,2134,Kharif
2009,Hassan,4,3296.0,27.0,Red,Basin,8.499640032168648,54.0,Arecanut,45186,Kharif
2010,Hassan,15,3296.0,27.0,Red,Basin,8.25088114470065,53.0,Arecanut,238542,Kharif
2011,Hassan,8,3296.0,27.0,Red,Basin,1.6094379124341003,52.0,Arecanut,1516,Kharif
2012,Hassan,29,3550.0,27.0,Red,Basin,2.302585092994046,51.0,Arecanut,57259,Kharif
2013,Hassan,1,3550.0,27.0,Red,Basin,2.5649493574615367,57.0,Arecanut,234779,Kharif
2014,Hassan,13736,3550.0,27.2,Red,Basin,7.644919344958857,57.0,Arecanut,1493,Kharif
2015,Hassan,14003,3654.0,27.2,Red,Basin,7.941295570906532,60.0,Arecanut,64409,Kharif
2016,Hassan,14179,3654.0,27.2,Red,Basin,6.7357800142423265,57.0,Ginger,249978,Kharif
2017,Hassan,14319,3654.0,27.0,Red,Basin,8.174984532943087,57.0,Ginger,637,Kharif
2018,Hassan,14464,233.0,27.0,Red,Basin,4.700480365792417,54.0,Ginger,43311,Kharif
2004,Hassan,14876,233.0,27.0,Red,Basin,8.122371243406553,54.5,Ginger,24848,Kharif
2005,Hassan,14976,233.0,27.0,Red,Basin,8.20849175174038,56.6,Ginger,761,Kharif
2006,Hassan,15009,234.0,27.0,Red,Basin,7.785305182539862,55.5,Ginger,45608,Kharif
2007,Hassan,15114,234.0,27.0,Red,Basin,7.939515260662406,58.5,Ginger,234581,Kharif
2008,Hassan,16224,234.0,27.2,Red,Basin,7.754481547470383,59.5,Ginger,646,Kharif
2009,Hassan,17095,3105.0,27.2,Red,Basin,7.644440761556566,55.0,Ginger,43562,Kharif
2010,Hassan,17512,3105.0,27.2,Red,Basin,7.874358824729881,53.0,Ginger,200000,Kharif
2011,Hassan,17587,3105.0,27.1,Red,Basin,7.570443252057374,53.5,Ginger,4847,Kharif
2012,Hassan,17771,236.0,27.1,Red,Basin,7.534762657037537,52.5,Ginger,51239,Kharif
2013,Hassan,17825,236.0,27.1,Red,Basin,7.533158807455563,56.0,Ginger,216396,Kharif
2014,Hassan,3147,2903.1,26.8,Sandy,Basin,11.759160347507835,57.0,Ginger,2644,Kharif
2015,Hassan,2578,2903.1,26.8,Sandy,Basin,11.229779754319612,57.5,Ginger,44235,Kharif
2016,Hassan,1591,2903.1,26.8,Sandy,Basin,10.280930344070526,57.0,Tea,203317,Kharif
2017,Hassan,1298,2996.6,37.0,Sandy,Basin,7.550661243105336,55.0,Tea,2134,Kharif
2018,Hassan,4,2996.6,37.0,Sandy,Basin,6.880384082186005,56.0,Tea,45186,Kharif
2004,Hassan,1122,2996.6,37.0,Sandy,Basin,6.774223886357614,54.0,Tea,238542,Kharif
2005,Hassan,917,3522.8,38.0,Sandy,Basin,6.385194398997726,58.0,Tea,1516,Kharif
2006,Hassan,819,3522.8,38.0,Sandy,Basin,6.762729506931879,58.0,Tea,57259,Kharif
2007,Hassan,619,3522.8,38.0,Sandy,Spray,8.589327789175437,59.0,Tea,234779,Kharif
2008,Hassan,391,3729.8,39.0,Sandy,Spray,8.793308627496552,50.0,Tea,1493,Kharif
2009,Hassan,211,3729.8,39.0,Sandy,Spray,8.53856321715243,54.0,Tea,64409,Kharif
2010,Hassan,153,3729.8,39.0,Sandy,Spray,8.615951963439501,53.0,Tea,249978,Kharif
2011,Hassan,111,2746.2,40.0,Sandy,Spray,8.499640032168648,52.0,Tea,637,Kharif
2012,Hassan,76,2746.2,40.0,Sandy,Spray,8.25088114470065,51.0,Tea,43311,Kharif
2013,Hassan,53,2746.2,40.0,Sandy,Spray,12.655707737382812,57.0,Tea,24848,Kharif
2014,Hassan,2688,3360.0,41.0,Sandy,Spray,7.931644021454311,57.0,Tea,761,Kharif
2015,Hassan,2311,3360.0,41.0,Sandy,Spray,7.335633981927201,60.0,Tea,45608,Kharif
2016,Hassan,2188,3360.0,41.0,Sandy,Spray,7.4073177104694174,57.0,Paddy,234581,Kharif
2017,Hassan,1998,3605.4,42.0,Sandy,Spray,6.883462586413092,57.0,Paddy,646,Kharif
2018,Hassan,2006,3605.4,42.0,Sandy,Spray,1.0986122886681098,54.0,Paddy,43562,Kharif
2004,Hassan,2034,3605.4,42.0,Sandy,Spray,6.729824070489475,54.5,Paddy,200000,Kharif
2005,Hassan,2035,3512.4,43.0,Sandy,Spray,6.693323668269949,56.6,Paddy,4847,Kharif
2006,Hassan,2074,3512.4,43.0,Sandy,Spray,6.78105762593618,55.5,Paddy,51239,Kharif
2007,Hassan,2127,3512.4,27.0,Sandy,Spray,6.647688373563329,58.5,Paddy,216396,Kharif
2008,Hassan,2090,3296.0,27.0,Sandy,Spray,5.981414211254481,59.5,Paddy,2644,Kharif
2009,Hassan,2059,3296.0,27.0,Sandy,Spray,5.236441962829949,55.0,Paddy,44235,Kharif
2010,Hassan,2050,3296.0,27.0,Sandy,Spray,5.236441962829949,53.0,Paddy,203317,Kharif
2011,Mangalore,1865,3550.0,27.0,Sandy,Spray,4.804021044733257,53.5,Paddy,2134,Kharif
2012,Mangalore,1841,3550.0,27.0,Sandy,Spray,4.6443908991413725,52.5,Paddy,45186,Kharif
2013,Mangalore,1799,3550.0,27.2,Sandy,Spray,4.276666119016055,56.0,Paddy,238542,Kharif
2014,Mangalore,1468,3654.0,27.2,Sandy,Spray,8.284504227258497,57.0,Paddy,1516,Kharif
2015,Mangalore,568,3654.0,27.2,Sandy,Spray,8.354203562921775,57.5,Paddy,200000,Kharif
2016,Mangalore,407,3654.0,27.0,Sandy,Spray,8.098946748943339,57.0,Groundnut,4847,Kharif
2017,Mangalore,177,233.0,27.0,Sandy,Spray,8.051659556841953,55.0,Groundnut,51239,Kharif
2018,Mangalore,51,233.0,27.0,Sandy,Spray,8.138564737261632,56.0,Groundnut,216396,Kharif
2004,Mangalore,173,233.0,27.0,Sandy,Spray,8.268731832117737,54.0,Groundnut,2644,Kharif
2005,Mangalore,201,234.0,27.0,Sandy,Spray,8.298041661371565,58.0,Groundnut,44235,Kharif
2006,Mangalore,206,234.0,27.0,Sandy,Spray,8.361708288575842,58.0,Groundnut,203317,Kharif
2007,Mangalore,243,234.0,27.2,Sandy,Spray,8.335191583433202,59.0,Groundnut,2134,Kharif
2008,Mangalore,123,3105.0,27.2,Sandy,Spray,8.40737832540903,50.0,Groundnut,45186,Kharif
2009,Mangalore,82,3105.0,27.2,Sandy,Spray,8.216088098632316,54.0,Groundnut,238542,Kharif
2010,Mangalore,74,3105.0,27.1,Sandy,Spray,8.498010371999463,53.0,Groundnut,1516,Kharif
2011,Mangalore,18,236.0,27.1,Sandy,Spray,7.945201132412759,52.0,Groundnut,57259,Kharif
2012,Mangalore,37,2903.1,27.1,Sandy,Spray,8.152774052744075,51.0,Groundnut,234779,Kharif
2013,Mangalore,35,2903.1,26.8,Sandy,Spray,8.201934351194222,57.0,Groundnut,1493,Kharif
2014,Mangalore,5974,2903.1,26.8,Sandy,Spray,5.976350909297934,57.0,Groundnut,64409,Kharif
2015,Mangalore,6631,2996.6,26.8,Sandy,Spray,5.123963979403259,60.0,Groundnut,249978,Kharif
2016,Mangalore,6705,2996.6,37.0,Sandy,Spray,4.276666119016055,57.0,Blackgram,637,Kharif
2017,Mangalore,5876,2996.6,37.0,Sandy,Spray,3.970291913552122,57.0,Blackgram,43311,Kharif
2018,Mangalore,326,3522.8,37.0,Heavy cotton,Spray,12.655707737382812,54.0,Blackgram,24848,Kharif
2004,Mangalore,6470,3522.8,38.0,Heavy cotton,Spray,7.931644021454311,54.5,Blackgram,761,Kharif
2005,Mangalore,6709,3522.8,38.0,Heavy cotton,Spray,7.335633981927201,56.6,Blackgram,45608,Kharif
2006,Mangalore,6186,3729.8,38.0,Heavy cotton,Drip,7.4073177104694174,55.5,Blackgram,234581,Kharif
2007,Mangalore,6503,3729.8,39.0,Heavy cotton,Drip,6.883462586413092,58.5,Blackgram,646,Kharif
2008,Mangalore,5220,3729.8,39.0,Heavy cotton,Drip,1.0986122886681098,59.5,Blackgram,43562,Kharif
2009,Mangalore,4677,2746.2,39.0,Heavy cotton,Drip,6.729824070489475,55.0,Blackgram,200000,Kharif
2010,Mangalore,4803,2746.2,40.0,Heavy cotton,Drip,6.693323668269949,53.0,Blackgram,4847,Kharif
2011,Mangalore,3739,2746.2,40.0,Heavy cotton,Drip,6.78105762593618,53.5,Blackgram,51239,Kharif
2012,Mangalore,3529,3360.0,40.0,Heavy cotton,Drip,6.647688373563329,52.5,Blackgram,216396,Kharif
2013,Mangalore,3649,3360.0,41.0,Heavy cotton,Drip,5.981414211254481,56.0,Blackgram,2644,Kharif
2014,Mangalore,1374,3360.0,41.0,Heavy cotton,Drip,5.236441962829949,59.5,Blackgram,44235,Kharif
2015,Mangalore,933,3605.4,41.0,Heavy cotton,Drip,5.236441962829949,55.0,Blackgram,203317,Kharif
2016,Mangalore,345,3605.4,42.0,Heavy cotton,Drip,4.804021044733257,53.0,Cashew,2134,Kharif
